time,current,voltage,power
4258.0,0.102197,3.53441,0.36120609877
4259.0,0.1022515,3.534325,0.3613900327375
4260.0,0.1024895,3.534313,0.3622299722135
4261.0,0.1020965,3.53434,0.36084374381
4262.0,0.102069,3.534343,0.36074685566699993
4263.0,0.1024305,3.534226,0.36201253629299995
4264.0,0.101358,3.534379,0.358237586682
4265.0,0.1014605,3.534387,0.3586006722135
4266.0,0.1025375,3.534372,0.36240566895
4267.0,0.10296,3.534348,0.36389647008
4268.0,0.1016015,3.534366,0.35909688714899995
4269.0,0.1024725,3.534379,0.3621766520775
4270.0,0.1028315,3.534292,0.36343654779800005
4271.0,0.101971,3.534318,0.360397940778
4272.0,0.1032075,3.534309,0.36476719611749997
4273.0,0.1031615,3.534331,0.3646068874565
4274.0,0.102168,3.534633,0.36112638434399996
4275.0,0.1017475,3.534528,0.35962938768
4276.0,0.1016745,3.534377,0.3593560142865
4277.0,0.1022355,3.534325,0.3613334835375
4278.0,0.103282,3.534275,0.36502699055
4279.0,0.1023505,3.534346,0.36174208027300003
4280.0,0.102385,3.53413,0.36184190005000005
4281.0,0.1025505,3.53441,0.362455512705
4282.0,0.102558,3.534349,0.362475764742
4283.0,0.1026645,3.534287,0.3628458077115
4284.0,0.103118,3.5343,0.36444994740000003
4285.0,0.101201,3.534215,0.357666092215
4286.0,0.1003715,3.534344,0.354747408796
4287.0,0.103013,3.534228,0.36407142896399997
4288.0,0.102622,3.534183,0.36268492782600004
4289.0,0.102093,3.534474,0.360845054082
4290.0,0.1034265,3.534284,0.365538624126
4291.0,0.1028085,3.5343,0.36335608155
4292.0,0.1034795,3.534203,0.36571755933850003
4293.0,0.102557,3.53412,0.36244874484
4294.0,0.102996,3.53422,0.36401052312
4295.0,0.100164,3.534381,0.35401773848400003
4296.0,0.10246,3.534264,0.36212068944
4297.0,0.103448,3.534248,0.36561088710399997
4298.0,0.104043,3.534298,0.367718966814
4299.0,0.1017505,3.534165,0.35960305583249996
4300.0,0.1027595,3.534226,0.363175296647
4301.0,0.102062,3.534256,0.360713235872
4302.0,0.1031685,3.534291,0.3646275010335
4303.0,0.1014655,3.534143,0.3585935865665
4304.0,0.103684,3.534177,0.366437608068
4305.0,0.1030535,3.534116,0.364203023206
4306.0,0.101554,3.534083,0.358900264982
4307.0,0.101418,3.534156,0.35842703320799996
4308.0,0.1012195,3.533983,0.35770799226850003
4309.0,0.1025285,3.534176,0.362353764016
4310.0,0.101502,3.534186,0.358726947372
4311.0,0.1026165,3.534135,0.3626605642275
4312.0,0.102511,3.534078,0.36228186985800004
4313.0,0.1014845,3.534002,0.35864642596900004
4314.0,0.1018665,3.534146,0.36001108350899996
4315.0,0.1029455,3.534124,0.363822162242
4316.0,0.101067,3.534192,0.357190182864
4317.0,0.102801,3.53416,0.36331518216
4318.0,0.1023255,3.534085,0.3616270146675
4319.0,0.102913,3.534012,0.363695776956
4320.0,0.1016245,3.534104,0.359151551948
4321.0,0.130557,3.528491,0.460669199487
4322.0,0.13169,3.528275,0.46463853475
4323.0,0.1323,3.528306,0.4667948838
4324.0,0.130943,3.528296,0.462005663128
4325.0,0.1323765,3.528294,0.467063210691
4326.0,0.1312725,3.528279,0.46316600502749994
4327.0,0.13121,3.528199,0.46293499078999995
4328.0,0.1317005,3.528172,0.46466201648600003
4329.0,0.132014,3.528147,0.465764798058
4330.0,0.1292435,3.528114,0.45598580175900005
4331.0,0.130085,3.52806,0.4589476851
4332.0,0.1312935,3.528065,0.4632120020775
4333.0,0.1316865,3.528094,0.464602350531
4334.0,0.131397,3.528047,0.46357479165900006
4335.0,0.130359,3.528035,0.459911114565
4336.0,0.131278,3.527975,0.46314550205000005
4337.0,0.1308155,3.527999,0.4615169531845
4338.0,0.131144,3.527943,0.46266855679200003
4339.0,0.1303425,3.527848,0.45982852794
4340.0,0.1328505,3.527893,0.4686823489965001
4341.0,0.1318445,3.527922,0.465137112129
4342.0,0.131328,3.527822,0.463301807616
4343.0,0.131302,3.527818,0.463209559036
4344.0,0.131881,3.527967,0.46527181592699995
4345.0,0.131026,3.52777,0.46222959201999997
4346.0,0.1314325,3.527803,0.4636679677975
4347.0,0.1304275,3.527831,0.4601261777525
4348.0,0.1316725,3.527721,0.4645038433725
4349.0,0.1310905,3.527737,0.4624528071985
4350.0,0.1313685,3.527672,0.463424979132
4351.0,0.1032835,3.533263,0.3649277690605
4352.0,0.1028595,3.533426,0.363446431647
4353.0,0.102531,3.533473,0.36229052016299995
4354.0,0.102682,3.533432,0.36281986462399995
4355.0,0.1031065,3.53342,0.36431856923
4356.0,0.101613,3.533413,0.35904069516899995
4357.0,0.1006695,3.533445,0.35571014142749996
4358.0,0.101878,3.533453,0.359981124734
4359.0,0.102693,3.533491,0.36286479126300003
4360.0,0.1023775,3.533372,0.36173779193
4361.0,0.1013045,3.533528,0.35796228727600005
4362.0,0.103988,3.533486,0.367440142168
4363.0,0.1029475,3.533466,0.363761491035
4364.0,0.102824,3.533438,0.363322228912
4365.0,0.1032575,3.533788,0.36489011441
4366.0,0.1007715,3.533674,0.356093629491
4367.0,0.1016905,3.533458,0.359319110749
4368.0,0.102886,3.533486,0.363546240596
4369.0,0.1026895,3.533535,0.36285694238250005
4370.0,0.1026835,3.53343,0.362824959405
4371.0,0.102489,3.533465,0.362141294385
4372.0,0.102832,3.533374,0.363343915168
4373.0,0.101928,3.533485,0.36016105908
4374.0,0.1016835,3.533453,0.3592938681255
4375.0,0.102764,3.533518,0.363118443752
4376.0,0.102351,3.533368,0.361643748168
4377.0,0.101274,3.533519,0.357853603206
4378.0,0.101785,3.533456,0.35965281896
4379.0,0.102785,3.53345,0.36318565825000004
4380.0,0.103377,3.533355,0.365267639835
4381.0,0.103046,3.533413,0.364104075998
4382.0,0.1023325,3.533438,0.361585544135
4383.0,0.102098,3.53341,0.36075409418
4384.0,0.1025535,3.533466,0.36236930543100004
4385.0,0.101282,3.53343,0.35787285726
4386.0,0.1022235,3.533467,0.36120336387449997
4387.0,0.103353,3.533413,0.36518883378899997
4388.0,0.1038565,3.533353,0.3669616758445
4389.0,0.1019105,3.533411,0.3600916817155
4390.0,0.102289,3.533379,0.36142580453100004
4391.0,0.1011625,3.533517,0.3574594135125
4392.0,0.1024495,3.533427,0.3619978294365
4393.0,0.101866,3.533454,0.359938825164
4394.0,0.102243,3.5334,0.36126541619999997
4395.0,0.1030895,3.533346,0.364250872467
4396.0,0.1022955,3.533374,0.361448260017
4397.0,0.102777,3.533321,0.36314413241699994
4398.0,0.1015425,3.533352,0.35878539545999993
4399.0,0.102351,3.533347,0.361641598797
4400.0,0.1022205,3.533327,0.3611784526035
4401.0,0.1042665,3.533305,0.3684053457825
4402.0,0.102015,3.533305,0.36045010957499996
4403.0,0.1036395,3.533279,0.36618726892049996
4404.0,0.10149,3.533265,0.35859106485
4405.0,0.102557,3.533219,0.36235634098299996
4406.0,0.103266,3.533234,0.364862942244
4407.0,0.101896,3.533276,0.360026691296
4408.0,0.1024155,3.533085,0.3618426668175
4409.0,0.102228,3.533256,0.36119769436800003
4410.0,0.1035655,3.533192,0.36591679607600003
4411.0,0.102315,3.533217,0.361501097355
4412.0,0.1025535,3.533249,0.3623470513215
4413.0,0.10222,3.533181,0.36116176182
4414.0,0.102941,3.533193,0.363710420613
4415.0,0.103259,3.533222,0.364836970498
4416.0,0.131655,3.527593,0.464425256415
4417.0,0.132803,3.527463,0.468457668789
4418.0,0.1327375,3.527499,0.46823139851250006
4419.0,0.130329,3.52741,0.45972381789
4420.0,0.1310025,3.527372,0.46209455043000003
4421.0,0.131694,3.527347,0.46453043581799996
4422.0,0.131533,3.527331,0.46396042842300006
4423.0,0.131733,3.527323,0.46466484075899994
4424.0,0.1319575,3.527242,0.465446036215
4425.0,0.131034,3.527242,0.46218862822800005
4426.0,0.130659,3.527183,0.46085820359699997
4427.0,0.131653,3.527226,0.464369884578
4428.0,0.1317705,3.52719,0.46477958989500007
4429.0,0.1316745,3.527158,0.464436766071
4430.0,0.130828,3.52716,0.46145128848
4431.0,0.131672,3.527103,0.464420706216
4432.0,0.131455,3.527143,0.46366058306499996
4433.0,0.130534,3.527114,0.46040829887600004
4434.0,0.1305395,3.52712,0.46042848124
4435.0,0.1326185,3.527068,0.467754467558
4436.0,0.1300995,3.527021,0.4588636685895
4437.0,0.129766,3.526991,0.457683514106
4438.0,0.1315365,3.526999,0.4639291039635
4439.0,0.131763,3.527,0.464728101
4440.0,0.129796,3.526965,0.45778594914
4441.0,0.1308015,3.526987,0.46133519008049995
4442.0,0.1314365,3.526923,0.46356641488950007
4443.0,0.131534,3.526885,0.46390529159000005
4444.0,0.1316975,3.526914,0.464485756515
4445.0,0.1324965,3.526838,0.46729369106699997
4446.0,0.103136,3.532419,0.364319565984
4447.0,0.1022115,3.532557,0.3610679498055
4448.0,0.1029815,3.532542,0.363786473973
4449.0,0.10154,3.532527,0.35869279158
4450.0,0.102609,3.532584,0.362474911656
4451.0,0.1034755,3.532564,0.365533826182
4452.0,0.1032875,3.532584,0.36487176990000003
4453.0,0.1025795,3.532549,0.3623671101455
4454.0,0.102819,3.532583,0.36321665147699994
4455.0,0.1019045,3.532614,0.359989263363
4456.0,0.1029515,3.53259,0.363685439385
4457.0,0.104239,3.5326,0.3682346914
4458.0,0.1035235,3.532608,0.365707944288
4459.0,0.100002,3.532588,0.353265865176
4460.0,0.103883,3.532627,0.366979890641
4461.0,0.103093,3.532626,0.36418901221800004
4462.0,0.1015485,3.532607,0.3587309419395
4463.0,0.10309,3.532572,0.36417284748
4464.0,0.104209,3.532604,0.36812913023599997
4465.0,0.101953,3.532593,0.360158454129
4466.0,0.1031805,3.532614,0.364496878827
4467.0,0.102939,3.532612,0.363643546668
4468.0,0.101476,3.532555,0.35846955117999996
4469.0,0.1018355,3.532571,0.35974113407049996
4470.0,0.1030035,3.532532,0.36386315986199996
4471.0,0.103186,3.532581,0.364512903066
4472.0,0.104209,3.532579,0.368126525011
4473.0,0.10293,3.532594,0.36360990041999997
4474.0,0.101938,3.53264,0.36011025632
4475.0,0.1014675,3.532542,0.358438205385
4476.0,0.101524,3.532554,0.35863901229600004
4477.0,0.102701,3.532548,0.362796212148
4478.0,0.1030495,3.532576,0.36403019051200003
4479.0,0.102677,3.532567,0.362713381859
4480.0,0.102671,3.53255,0.36269044105
4481.0,0.102635,3.532533,0.362561524455
4482.0,0.1038945,3.532568,0.367014386076
4483.0,0.1025395,3.53255,0.36222591072500004
4484.0,0.1040645,3.532473,0.3676050365085
4485.0,0.1027985,3.532519,0.36313765442150003
4486.0,0.1023185,3.532522,0.36144235225700005
4487.0,0.102469,3.532529,0.361974714101
4488.0,0.1018035,3.532536,0.35962452867600003
4489.0,0.1019815,3.532517,0.3602513824355
4490.0,0.102093,3.532517,0.360645258081
4491.0,0.1024305,3.532512,0.361836970416
4492.0,0.102927,3.532501,0.363589730427
4493.0,0.1021495,3.532533,0.36084647968350003
4494.0,0.101898,3.532522,0.35995692675600005
4495.0,0.103718,3.532493,0.366383108974
4496.0,0.1027075,3.53249,0.362813216675
4497.0,0.102569,3.53247,0.36232191543
4498.0,0.1027945,3.532479,0.36311941256549995
4499.0,0.1022165,3.532479,0.3610776397035
4500.0,0.1019755,3.532467,0.3602250885585
4501.0,0.1037285,3.53244,0.36641470253999997
4502.0,0.1029495,3.532454,0.363664373073
4503.0,0.103206,3.532443,0.36456931225800004
4504.0,0.104251,3.532443,0.368260715193
4505.0,0.101087,3.532415,0.35708123510499995
4506.0,0.1014785,3.532422,0.358464885927
4507.0,0.101584,3.532424,0.35883775961599995
4508.0,0.102914,3.532429,0.363536398106
4509.0,0.104004,3.532385,0.36738216954
4510.0,0.102781,3.532416,0.363065248896
4511.0,0.1311655,3.526851,0.4626011748405
4512.0,0.131607,3.526686,0.464136564402
4513.0,0.131788,3.526553,0.4647573667639999
4514.0,0.1320195,3.526581,0.4655774603295001
4515.0,0.131101,3.52661,0.46234209760999995
4516.0,0.132029,3.526498,0.46560000444200006
4517.0,0.1321345,3.52655,0.46597892097499993
4518.0,0.133163,3.526477,0.469596256751
4519.0,0.131023,3.526403,0.46203990026900005
4520.0,0.1306035,3.526449,0.4605665819715
4521.0,0.1320875,3.526375,0.46579005781249994
4522.0,0.131121,3.526403,0.462385487763
4523.0,0.1316625,3.526361,0.46428950516249995
4524.0,0.1315095,3.526344,0.463747736268
4525.0,0.1314515,3.526303,0.4635378188045
4526.0,0.131241,3.526253,0.462788969973
4527.0,0.1319675,3.526291,0.46535580754249994
4528.0,0.132129,3.526308,0.465927549732
4529.0,0.130979,3.526283,0.461869021057
4530.0,0.1311715,3.526233,0.46254127195949996
4531.0,0.130477,3.526263,0.46009621745100004
4532.0,0.1312925,3.526216,0.46296571418
4533.0,0.1319765,3.526198,0.465375270347
4534.0,0.132615,3.52618,0.4676243607000001
4535.0,0.1316545,3.52612,0.46422956554000006
4536.0,0.1323845,3.52612,0.46680363313999995
4537.0,0.1316605,3.526139,0.46425322380950007
4538.0,0.131287,3.526068,0.462926889516
4539.0,0.132497,3.526109,0.467198864173
4540.0,0.132187,3.526033,0.466095724171
4541.0,0.104131,3.531328,0.367720715968
4542.0,0.101986,3.531747,0.360188749542
4543.0,0.102319,3.531778,0.36136799318199997
4544.0,0.103298,3.531799,0.364827773102
4545.0,0.103742,3.531793,0.366395269406
4546.0,0.1024195,3.53181,0.361726214295
4547.0,0.102892,3.531805,0.36339448005999997
4548.0,0.1019935,3.531827,0.36022339712449997
4549.0,0.103322,3.53183,0.36491573926
4550.0,0.1023455,3.531858,0.361469772939
4551.0,0.102057,3.531834,0.360448382538
4552.0,0.101651,3.531811,0.359012119961
4553.0,0.10202,3.531803,0.36031454206
4554.0,0.1019575,3.531862,0.360099819865
4555.0,0.102669,3.531833,0.362609762277
4556.0,0.1023225,3.531844,0.36138710769
4557.0,0.1025755,3.531834,0.362279638467
4558.0,0.103311,3.531857,0.364879678527
4559.0,0.101673,3.531838,0.359092564974
4560.0,0.1015365,3.531898,0.358616561277
4561.0,0.1019075,3.531836,0.35992057717000003
4562.0,0.103033,3.531864,0.363898543512
4563.0,0.103805,3.531842,0.36662285881
4564.0,0.10262,3.531854,0.36243885748000004
4565.0,0.102223,3.531855,0.361036813665
4566.0,0.1014745,3.531808,0.35838845089599997
4567.0,0.1027495,3.531843,0.3628951023285
4568.0,0.10188,3.531801,0.35981988588
4569.0,0.102709,3.531793,0.36274692723699997
4570.0,0.103177,3.531796,0.364400115892
4571.0,0.1022795,3.531803,0.3612310449385
4572.0,0.1032295,3.531808,0.364586773936
4573.0,0.103543,3.531792,0.36569233905599996
4574.0,0.101204,3.531811,0.357433400444
4575.0,0.102964,3.531791,0.363647328524
4576.0,0.104062,3.531767,0.367522737554
4577.0,0.101787,3.531834,0.359494787358
4578.0,0.1030075,3.531808,0.36380271255999996
4579.0,0.104065,3.53176,0.3675326044
4580.0,0.1032205,3.531743,0.36454827833150005
4581.0,0.102716,3.531756,0.36276784929600003
4582.0,0.1032375,3.531759,0.3646099697625
4583.0,0.1025075,3.53175,0.36203086312500005
4584.0,0.102752,3.531764,0.36289581452799996
4585.0,0.102395,3.531729,0.36163139095499997
4586.0,0.1015255,3.531754,0.358563090727
4587.0,0.101275,3.531688,0.3576717022
4588.0,0.101505,3.531703,0.358485513015
4589.0,0.102008,3.531723,0.360263999784
4590.0,0.10182,3.531713,0.35959901765999996
4591.0,0.1038725,3.531706,0.366847131485
4592.0,0.101907,3.531704,0.359905359528
4593.0,0.102704,3.53167,0.36271663568
4594.0,0.1029045,3.531671,0.36342483841949996
4595.0,0.1025065,3.531629,0.3620149280885
4596.0,0.1026005,3.53165,0.362349055825
4597.0,0.1015835,3.5316,0.35875228859999997
4598.0,0.1035325,3.531644,0.36563993243
4599.0,0.102306,3.531655,0.36130949643
4600.0,0.1020825,3.531643,0.3605189465475
4601.0,0.1029135,3.531653,0.3634547710155
4602.0,0.1010035,3.531602,0.356704162607
4603.0,0.1026675,3.531635,0.3625841363625
4604.0,0.103858,3.53159,0.36678387422000003
4605.0,0.101793,3.531593,0.359491446249
4606.0,0.132073,3.526025,0.465692699825
4607.0,0.1319535,3.525896,0.465254317836
4608.0,0.1325415,3.525927,0.4673316534705
4609.0,0.131013,3.525851,0.4619323170629999
4610.0,0.13147,3.525804,0.46353745188
4611.0,0.130722,3.525785,0.46089766677
4612.0,0.1320745,3.525716,0.46565717784200006
4613.0,0.131528,3.525762,0.463736424336
4614.0,0.131728,3.525716,0.46443551724800003
4615.0,0.130796,3.525718,0.461149811528
4616.0,0.1316215,3.525642,0.464050288503
4617.0,0.130859,3.525631,0.46136054702900003
4618.0,0.131989,3.52561,0.46534173829
4619.0,0.1316605,3.525628,0.4641859452940001
4620.0,0.131442,3.525577,0.46340889203400004
4621.0,0.132087,3.525542,0.46567826615400004
4622.0,0.1317445,3.525513,0.4644669474285
4623.0,0.1301695,3.525498,0.45891231191099996
4624.0,0.131499,3.525455,0.46359380704500003
4625.0,0.131926,3.525581,0.4651157990059999
4626.0,0.1306075,3.525466,0.460452300595
4627.0,0.132118,3.525404,0.465769325672
4628.0,0.129508,3.525398,0.456567244184
4629.0,0.1332705,3.52548,0.4698424823399999
4630.0,0.1306625,3.525433,0.46064188936249995
4631.0,0.1317705,3.525364,0.4645389769620001
4632.0,0.1296505,3.525346,0.45706287157299996
4633.0,0.131492,3.525357,0.463556242644
4634.0,0.1311335,3.525333,0.46228925495549994
4635.0,0.132581,3.525324,0.467390981244
4636.0,0.1022845,3.53089,0.36115531820499996
4637.0,0.1013505,3.530998,0.35786841279899995
4638.0,0.1029625,3.531069,0.3635676919125
4639.0,0.102657,3.531067,0.362488745019
4640.0,0.103055,3.531067,0.363894109685
4641.0,0.102412,3.531081,0.361625067372
4642.0,0.1033145,3.531056,0.364809285112
4643.0,0.102147,3.531081,0.360689330907
4644.0,0.102219,3.531104,0.360945919776
4645.0,0.1024725,3.531106,0.36184125958499996
4646.0,0.1028,3.531054,0.3629923512
4647.0,0.1016655,3.53105,0.358985963775
4648.0,0.1030035,3.531087,0.3637143198045
4649.0,0.1019715,3.531111,0.36007268533650005
4650.0,0.1033465,3.53107,0.364923725755
4651.0,0.101113,3.531102,0.357040316526
4652.0,0.103021,3.531091,0.363776525911
4653.0,0.1028855,3.531066,0.363295490943
4654.0,0.103648,3.531047,0.36598595945600004
4655.0,0.1025595,3.531064,0.362144158308
4656.0,0.1036785,3.531083,0.3660973888155
4657.0,0.1010335,3.531086,0.356757977381
4658.0,0.103005,3.531108,0.36372177954
4659.0,0.1032085,3.531081,0.36443757338849997
4660.0,0.1022975,3.53107,0.361219633325
4661.0,0.100992,3.531072,0.356610023424
4662.0,0.102026,3.531036,0.360257478936
4663.0,0.10155,3.531059,0.35857904145
4664.0,0.102885,3.531083,0.36329547445500004
4665.0,0.102858,3.531061,0.363197872338
4666.0,0.102846,3.531087,0.36315817360200003
4667.0,0.102271,3.531063,0.361125344073
4668.0,0.101917,3.531045,0.359873513265
4669.0,0.1022385,3.531036,0.36100782408599996
4670.0,0.102243,3.531038,0.36102391823400004
4671.0,0.1018105,3.531016,0.359494504468
4672.0,0.103286,3.531025,0.36470544815
4673.0,0.102444,3.531042,0.36173406664799995
4674.0,0.1025115,3.531024,0.36197056677600004
4675.0,0.1027865,3.53102,0.36294118723
4676.0,0.103675,3.531027,0.366079224225
4677.0,0.1011845,3.531011,0.3572835825295
4678.0,0.1028795,3.531001,0.3632676173795
4679.0,0.101946,3.531026,0.359973976596
4680.0,0.1014755,3.530996,0.358309584598
4681.0,0.101758,3.531033,0.359310856014
4682.0,0.101959,3.530997,0.360016923123
4683.0,0.1015105,3.530939,0.35842738335950003
4684.0,0.102331,3.531036,0.361334444916
4685.0,0.1018485,3.530962,0.359623183257
4686.0,0.102653,3.531001,0.36246784565299994
4687.0,0.1024655,3.530935,0.3617990202425
4688.0,0.1015955,3.530938,0.358727411579
4689.0,0.1027685,3.530958,0.362871257223
4690.0,0.102708,3.530997,0.362661639876
4691.0,0.101694,3.53097,0.35907846318000003
4692.0,0.1028505,3.530914,0.363156270357
4693.0,0.101835,3.530906,0.35956981251
4694.0,0.1019965,3.530879,0.3601372999235
4695.0,0.1021995,3.530988,0.360865208106
4696.0,0.1023625,3.530912,0.3614329796
4697.0,0.1034745,3.530901,0.3653582155245
4698.0,0.102916,3.530883,0.363384354828
4699.0,0.103414,3.530839,0.365138184346
4700.0,0.1023315,3.530935,0.3613258749525
4701.0,0.584142,3.435116,2.006595530472
4702.0,0.6123445,3.428631,2.0995033353795
4703.0,0.612872,3.428099,2.100985890328
4704.0,0.613427,3.427888,2.102759052176
4705.0,0.61355,3.42728,2.1028076440000003
4706.0,0.6129335,3.427032,2.100542718372
4707.0,0.612949,3.426565,2.1003095901849997
4708.0,0.6124845,3.426033,2.0983921089885
4709.0,0.6118635,3.425835,2.0961433935225
4710.0,0.6117965,3.425718,2.0958422823869998
4711.0,0.61424,3.425095,2.1038303527999997
4712.0,0.612826,3.424858,2.098842028708
4713.0,0.6126295,3.424676,2.098057545542
4714.0,0.613334,3.424359,2.1002758029060002
4715.0,0.6144245,3.423984,2.103779657208
4716.0,0.613028,3.423788,2.098877910064
4717.0,0.613785,3.423379,2.101218679515
4718.0,0.6122625,3.423293,2.0959539304125
4719.0,0.6142155,3.423147,2.1025499461785
4720.0,0.6142555,3.42285,2.102504438175
4721.0,0.6144225,3.422731,2.1030029378475
4722.0,0.613756,3.422283,2.100446724948
4723.0,0.614673,3.422079,2.1034595651670003
4724.0,0.6125545,3.422174,2.096268083483
4725.0,0.613865,3.421988,2.10063866362
4726.0,0.61372,3.421578,2.09989085016
4727.0,0.6145445,3.421391,2.1025970213995
4728.0,0.6149775,3.421047,2.1038669314425
4729.0,0.613985,3.420983,2.100432247255
4730.0,0.614012,3.420892,2.100468738704
4731.0,0.614448,3.420751,2.101873610448
4732.0,0.613824,3.420546,2.099613227904
4733.0,0.613821,3.420126,2.099345161446
4734.0,0.6128075,3.420362,2.0960234863149996
4735.0,0.6137445,3.420022,2.099019692379
4736.0,0.6140985,3.419983,2.1002064303255
4737.0,0.6136485,3.419631,2.0984514337035
4738.0,0.6147315,3.4194,2.1020128911
4739.0,0.613547,3.419591,2.098079799277
4740.0,0.613093,3.419412,2.096417561316
4741.0,0.615438,3.418963,2.1041597507940004
4742.0,0.6142725,3.418753,2.1000459521925
4743.0,0.61433,3.418698,2.10020874234
4744.0,0.6146765,3.41872,2.10140684408
4745.0,0.6128135,3.418675,2.0950101921125
4746.0,0.6142555,3.418381,2.0997593303455
4747.0,0.6144875,3.418194,2.100437485575
4748.0,0.6154355,3.418038,2.1035819255490003
4749.0,0.61564,3.417864,2.1041737929599997
4750.0,0.6142125,3.417831,2.0992745230875003
4751.0,0.612911,3.418082,2.094980056702
4752.0,0.614971,3.417645,2.1017525632950003
4753.0,0.6149665,3.41711,2.101408176815
4754.0,0.6154275,3.417344,2.10312747456
4755.0,0.614694,3.417455,2.10068908377
4756.0,0.614439,3.417145,2.099627156655
4757.0,0.6145425,3.417094,2.099949489495
4758.0,0.615551,3.416854,2.1032478965539996
4759.0,0.6176585,3.41645,2.1101993823250003
4760.0,0.615329,3.416622,2.102346598638
4761.0,0.614662,3.416677,2.100101518174
4762.0,0.613685,3.416491,2.0966492793350002
4763.0,0.6156115,3.416245,2.1030797088175
4764.0,0.614183,3.41614,2.09813511362
4765.0,0.615815,3.416125,2.103701016875
4766.0,0.613671,3.41614,2.09638604994
4767.0,0.6138205,3.416313,2.0970029538165003
4768.0,0.6156345,3.41573,2.1028412306849997
4769.0,0.6139085,3.415612,2.096873239502
4770.0,0.6122905,3.41563,2.091357800515
4771.0,0.6136975,3.415666,2.096185685035
4772.0,0.6152385,3.415317,2.1012345081045
4773.0,0.616809,3.415193,2.106521779137
4774.0,0.6162395,3.415101,2.1045201326895002
4775.0,0.6150335,3.415117,2.1004113614195
4776.0,0.612841,3.415164,2.092952520924
4777.0,0.613482,3.415033,2.095061274906
4778.0,0.6140505,3.414946,2.096949298773
4779.0,0.614188,3.414672,2.0972505663359997
4780.0,0.615333,3.414608,2.101120984464
4781.0,0.6147575,3.41453,2.099107926475
4782.0,0.6139265,3.414425,2.0962059897625003
4783.0,0.615574,3.414294,2.101750614756
4784.0,0.616434,3.414334,2.104711564956
4785.0,0.614424,3.41431,2.09783400744
4786.0,0.616193,3.414039,2.103706933527
4787.0,0.6150905,3.414175,2.1000266078375
4788.0,0.6158235,3.414124,2.102497791114
4789.0,0.6147085,3.413744,2.098457453624
4790.0,0.6150455,3.413826,2.099658319083
4791.0,0.615123,3.413689,2.099838618747
4792.0,0.6146135,3.413686,2.0980975003610003
4793.0,0.6138365,3.413641,2.0954174436965003
4794.0,0.615582,3.413618,2.101361795676
4795.0,0.6152235,3.413331,2.0999614444785
4796.0,0.6163225,3.412926,2.103463084635
4797.0,0.616047,3.413199,2.1026910043530003
4798.0,0.615017,3.413369,2.099279962273
4799.0,0.6147625,3.412913,2.0981309281625
4800.0,0.6170865,3.412871,2.1060366203415
4801.0,0.614767,3.412889,2.098131531863
4802.0,0.615477,3.412999,2.100622385523
4803.0,0.614968,3.412773,2.098746186264
4804.0,0.615445,3.412818,2.1004017740100003
4805.0,0.6149285,3.412654,2.098538205239
4806.0,0.6164525,3.412403,2.1035843603575
4807.0,0.6145585,3.412534,2.097201776239
4808.0,0.614625,3.412358,2.0973205357499998
4809.0,0.6156975,3.412176,2.10086823276
4810.0,0.6148625,3.412174,2.098017836075
4811.0,0.615354,3.412163,2.0996881507019998
4812.0,0.6138745,3.412055,2.0945735570975
4813.0,0.616607,3.412242,2.104012302894
4814.0,0.6164715,3.411831,2.1032965743164995
4815.0,0.61566,3.41171,2.1004533785999997
4816.0,0.6146255,3.411654,2.096889545577
4817.0,0.6160835,3.411839,2.1019777125565002
4818.0,0.6148285,3.411702,2.097611623107
4819.0,0.617498,3.411167,2.106388800166
4820.0,0.616348,3.411198,2.102485064904
4821.0,0.6159565,3.411512,2.101342991228
4822.0,0.614567,3.411699,2.096717619333
4823.0,0.6151665,3.411341,2.0985427032765
4824.0,0.6164905,3.411204,2.1029748595620004
4825.0,0.616095,3.410897,2.101436587215
4826.0,0.617004,3.410847,2.104506242388
4827.0,0.616163,3.410949,2.1017005686870003
4828.0,0.613948,3.411245,2.09432704526
4829.0,0.6149925,3.410747,2.0975838243975002
4830.0,0.6166005,3.410478,2.1029024400389997
4831.0,0.616446,3.410456,2.102361959376
4832.0,0.614892,3.410735,2.0972336656199997
4833.0,0.615898,3.410664,2.1006211362719998
4834.0,0.61548,3.410425,2.099048379
4835.0,0.616088,3.410414,2.101115140432
4836.0,0.6166435,3.410036,2.102776534166
4837.0,0.6159485,3.410463,2.1006695691555
4838.0,0.6153015,3.410374,2.098408237761
4839.0,0.615924,3.410433,2.100567535092
4840.0,0.617779,3.409882,2.106553492078
4841.0,0.616879,3.40985,2.1034648581499997
4842.0,0.616563,3.409753,2.102327538939
4843.0,0.6149585,3.41002,2.0970207841699997
4844.0,0.615286,3.40958,2.09786683988
4845.0,0.6166035,3.409677,2.1024187720695
4846.0,0.6163945,3.409573,2.1016420445485
4847.0,0.6142955,3.409751,2.0945946954205
4848.0,0.6169095,3.409401,2.1032918662095
4849.0,0.615765,3.409456,2.09942367384
4850.0,0.6164385,3.4095,2.10174706575
4851.0,0.615998,3.409012,2.0999445739760003
4852.0,0.616431,3.409142,2.101500812202
4853.0,0.6158725,3.409111,2.0995777143475
4854.0,0.617486,3.409353,2.105227746558
4855.0,0.6162925,3.408851,2.1008493049175
4856.0,0.6149675,3.409397,2.0966683495975
4857.0,0.6139785,3.409346,2.093265143061
4858.0,0.616336,3.408961,2.101065386896
